Annual_Income,Declared_Tax,Deduction_Risk,Expense_Anomaly,Investment_Mismatch,Cash_Transaction_Risk,Business_Loss_Risk,Asset_Underreporting,Refund_Claim_Risk,Compliance_Risk,Income_Variation,Previous_Audit_Flag,Penalty_History,High_Value_Transactions,Foreign_Asset_Score,GST_Mismatch,Suspicious_Deduction,Shell_Company_Link,Frequent_ITR_Revisions,Cash_Deposit_Spike,High_Risk_Industry,Fraud
3540420,671514,75,87,40,0,96,76,37,13,8,0,1,62,70,0,0,0,1,0,0,0
248874,502873,14,7,44,84,67,86,63,99,93,0,1,55,64,0,0,1,1,0,1,1
1822572,362092,20,68,87,24,74,62,13,96,2,0,0,31,54,1,1,0,0,0,1,1
3420281,26341,51,61,97,95,95,30,16,52,7,1,1,65,73,0,0,0,1,0,0,1
2889784,364698,34,50,97,52,3,50,76,5,81,0,0,95,50,1,1,1,1,1,1,1
909662,210753,96,62,87,60,0,40,12,89,58,0,1,40,4,1,1,1,0,0,1,1
670452,899230,50,67,78,45,25,35,72,63,29,1,1,28,55,1,0,1,0,0,1,1
2339686,313474,82,77,80,73,32,39,5,87,66,1,1,83,20,0,0,0,1,1,0,1
2792670,778429,54,15,12,59,80,94,5,32,54,0,0,86,57,1,0,0,0,1,1,1
642061,354903,86,83,70,50,26,59,93,71,33,0,1,50,72,1,0,1,0,0,0,1
3534732,728776,76,23,8,72,41,14,36,43,42,0,0,11,92,0,0,0,0,1,0,0
3961675,785427,43,5,62,83,68,77,56,33,27,0,1,43,30,0,0,1,0,0,0,0
2461286,353951,64,56,98,47,70,98,52,33,36,1,1,9,45,1,1,0,0,0,1,1
688972,824745,92,30,22,83,63,87,45,23,88,0,0,82,26,0,0,1,0,1,1,1
1323994,314044,87,5,53,39,24,29,77,1,29,1,0,73,69,1,0,0,1,1,0,0
3281328,83840,79,98,46,6,71,29,3,7,70,1,1,82,30,1,1,1,1,0,1,1
4298064,170767,24,78,38,74,97,26,33,24,61,1,0,89,40,1,0,0,1,1,0,1
2817703,166297,86,28,86,84,3,39,65,93,28,0,1,87,44,1,1,1,1,1,1,1
363038,877504,91,66,25,18,11,77,62,31,1,0,0,8,35,0,0,0,1,0,1,0
4163735,887799,46,74,0,14,57,44,60,55,89,1,1,28,1,1,1,1,1,0,1,0
1574572,54156,79,2,13,69,94,74,80,93,56,0,0,28,61,0,0,0,1,1,0,1
2555874,213281,55,27,95,60,10,46,41,6,56,1,0,91,20,0,0,1,1,1,1,1
800530,92453,37,73,73,55,58,89,77,47,41,1,0,60,33,1,0,1,0,0,1,1
3848966,688189,10,96,64,9,35,55,63,87,48,0,0,63,85,1,1,0,1,0,0,1
1277833,30938,66,47,68,45,21,53,16,53,56,0,1,2,12,1,1,1,1,1,1,1
2777640,64164,14,79,66,79,64,84,60,62,70,1,0,86,18,0,1,0,0,1,0,1
635423,452746,0,9,48,74,49,8,29,72,17,1,0,3,32,0,1,1,0,0,0,0
1392929,728559,6,32,49,56,3,64,42,79,69,1,0,54,48,0,1,0,1,1,0,1
523390,589570,0,99,57,34,99,69,92,1,26,0,1,13,2,1,0,1,0,0,1,0
1864221,314945,48,66,52,71,71,0,6,34,53,0,1,76,37,1,1,0,1,1,1,1
4268316,407681,95,68,90,91,88,85,72,97,23,0,0,27,82,1,0,1,0,1,1,1
1856671,270470,72,11,56,2,91,12,45,21,96,1,1,62,70,0,1,1,1,1,1,0
338563,926163,28,56,85,65,51,37,22,82,94,0,1,38,14,0,0,0,0,0,0,1
983066,982793,25,43,17,52,99,44,35,63,33,1,0,63,37,1,1,0,0,0,1,0
1754623,687954,86,12,15,77,99,39,13,58,21,1,1,59,24,1,0,1,1,1,1,0
4255957,120819,44,23,1,51,42,94,19,48,87,0,0,19,60,0,0,1,1,1,0,0
797897,271907,92,43,12,92,45,14,55,51,62,1,0,27,85,1,1,0,1,0,0,1
4141237,486873,96,56,44,52,3,49,80,20,35,1,1,95,86,1,0,0,1,1,0,1
972800,146900,70,95,79,53,12,1,31,11,91,1,1,13,49,1,1,0,1,0,0,1
2242999,314732,11,15,71,46,37,52,24,10,83,0,0,76,9,0,0,1,0,0,0,0
3722554,802653,94,95,42,2,44,94,93,53,60,1,0,74,99,0,0,0,0,1,1,1
3859985,409427,31,99,71,64,24,25,48,82,81,1,0,57,49,1,1,0,1,0,1,1
2102897,542857,19,20,53,14,66,65,56,69,41,0,1,38,41,0,0,0,0,0,1,0
3776511,232966,50,75,73,83,54,74,26,13,95,1,1,57,70,0,0,1,0,1,0,1
1363950,42860,80,50,96,85,95,32,26,32,32,0,1,14,51,1,1,0,1,1,1,1
749148,207630,35,20,30,33,38,81,45,76,73,0,1,72,45,1,1,0,0,1,1,1
2973707,836769,66,59,75,49,64,84,94,25,8,1,0,2,88,1,1,0,1,1,1,0
4878394,528225,0,50,8,32,74,58,44,13,24,1,1,4,39,1,1,0,0,1,1,0
2973939,974815,26,20,72,72,1,94,25,87,12,0,1,91,57,1,0,1,1,1,1,1
2135740,673875,39,5,47,2,68,25,13,47,46,1,1,41,23,0,1,1,0,1,0,0
3634955,600983,96,72,17,1,85,93,47,64,44,1,0,14,68,0,1,0,0,1,0,1
2945226,258078,83,64,93,3,61,20,84,45,4,1,1,2,84,0,1,0,1,1,0,0
3377326,771887,13,75,95,15,45,48,91,54,30,1,0,34,39,0,0,1,1,0,1,0
1754510,373893,99,57,86,53,76,79,14,93,30,0,1,6,19,0,1,1,0,0,1,1
2030815,160976,68,77,10,32,86,70,93,73,97,0,0,93,28,1,0,1,1,0,1,1
3963122,720295,86,5,61,8,30,85,88,73,89,1,0,23,36,1,1,1,0,1,1,1
2586378,835222,78,64,83,56,98,70,50,91,70,0,0,30,19,1,0,1,1,0,1,1
4621590,860012,5,85,18,39,34,65,53,67,40,0,0,77,17,1,0,1,1,1,1,1
2734937,997652,32,33,99,51,44,36,10,77,45,0,1,79,3,0,0,0,0,0,0,1
3357473,10636,54,55,89,81,76,13,74,11,51,1,1,3,10,1,1,0,0,0,0,0
1012461,266578,18,74,73,15,53,71,27,53,83,0,1,2,63,1,1,0,0,0,1,1
4627036,344273,76,2,23,7,70,92,54,63,85,0,0,98,85,1,1,0,0,1,0,1
4255555,925396,28,41,12,86,68,6,68,46,4,0,0,8,51,1,0,1,0,1,0,0
1918224,288816,60,61,45,59,28,37,91,36,11,0,0,67,42,1,1,0,1,0,1,0
2910626,797244,69,5,52,35,71,44,71,73,20,0,0,82,13,0,0,1,0,1,0,1
1124044,232693,78,5,97,2,7,21,25,40,8,1,1,87,44,1,1,1,1,1,0,0
3181352,526393,79,62,28,14,53,43,69,26,92,1,1,59,27,0,1,1,1,1,1,1
1586652,5654,23,19,35,96,6,80,31,41,90,0,0,10,3,0,1,0,1,1,1,1
485555,583921,22,20,70,81,82,79,47,75,16,1,1,78,15,1,1,1,1,0,0,1
644191,22143,9,1,93,22,22,96,95,85,23,0,0,35,37,0,1,0,1,0,1,0
1702337,585222,53,89,16,2,99,34,11,67,26,1,1,94,62,0,0,1,1,1,1,1
3686669,334478,40,94,47,29,31,59,69,28,7,1,1,71,22,1,0,0,0,1,1,0
1120597,632751,48,89,76,44,61,95,76,35,43,1,0,1,76,0,1,1,0,1,1,1
2243338,130851,16,55,23,16,44,2,60,56,61,1,1,49,19,0,0,0,1,0,0,0
3922946,558375,55,95,53,57,67,66,33,77,28,1,0,2,68,1,1,1,0,0,0,1
1686205,671978,44,9,94,57,29,71,86,11,82,1,1,66,82,1,1,1,0,1,0,1
3065899,799878,29,86,90,95,38,94,80,44,73,1,0,84,20,1,1,0,0,0,0,1
424695,893559,43,69,84,56,4,54,44,19,23,0,0,61,41,0,1,1,0,1,1,1
3181467,316011,73,22,0,6,66,8,59,44,33,0,0,75,68,0,0,0,0,1,1,0
3641628,449244,54,91,78,38,21,68,64,22,59,0,1,13,13,0,0,0,1,1,0,1
1301844,851533,18,29,66,77,27,27,70,61,30,0,1,22,99,0,0,1,0,1,0,0
4967493,163272,28,77,5,57,21,14,12,85,3,0,0,76,69,1,0,0,1,1,1,0
1610706,231179,1,36,77,55,85,90,77,33,94,1,0,15,4,1,0,0,1,0,1,1
3540216,879506,35,54,54,14,97,30,80,20,8,1,1,80,23,0,1,0,0,0,0,0
4033284,721825,18,95,37,43,28,58,93,50,89,1,0,17,92,0,1,1,1,0,1,1
2047865,507716,6,48,32,11,42,81,47,8,76,0,0,12,28,0,0,1,1,0,1,0
1119484,222508,25,33,7,7,41,53,48,73,89,1,1,55,1,0,0,0,0,0,1,0
4217136,647710,78,43,89,79,59,67,97,9,53,1,0,89,5,1,1,0,1,1,1,1
544855,355036,37,21,78,40,76,84,90,51,0,0,0,44,33,0,1,1,0,0,0,0
1274961,224631,2,30,77,33,70,46,57,44,60,0,0,39,75,1,1,1,1,1,0,0
4825678,387188,79,6,19,45,73,41,88,51,72,1,1,30,21,1,0,0,0,0,0,0
3761963,44148,65,20,54,87,91,22,98,29,30,1,1,80,3,1,1,1,0,0,0,1
2577935,874360,94,15,47,28,67,85,72,63,87,1,0,31,5,0,0,0,1,0,1,1
1334106,156770,91,19,82,15,58,64,69,96,44,1,0,0,66,1,1,0,1,0,1,1
4678011,440686,70,42,55,4,95,88,60,1,59,0,1,34,76,1,1,1,1,0,1,0
2674968,490287,93,43,96,4,85,53,25,48,85,0,0,35,62,0,0,0,1,0,0,1
2642266,843092,42,46,99,29,83,91,38,95,72,0,0,82,86,0,1,0,0,1,0,1
4637677,976414,61,18,87,49,83,10,57,44,86,1,0,91,98,1,1,1,0,1,1,1
4742001,826882,70,47,9,4,5,62,26,16,83,1,1,65,89,0,1,1,1,0,1,0
1418758,716823,99,95,51,12,72,21,39,27,41,0,1,28,72,0,0,1,0,0,0,0
1855743,300901,92,78,49,98,27,53,30,44,84,1,1,42,86,0,0,0,1,0,0,1
4177019,83012,23,68,33,48,76,88,2,16,26,1,0,28,67,0,1,1,1,1,0,0
3268281,898182,38,10,35,88,30,84,87,58,57,0,0,42,33,1,0,0,0,0,1,1
4725208,918475,67,78,60,49,38,35,14,13,68,0,1,18,71,1,1,0,1,0,0,1
718349,992751,92,28,99,13,49,57,53,9,80,1,0,63,33,0,0,0,0,1,1,1
3081990,994519,43,44,15,45,77,19,69,97,97,0,1,91,56,1,0,0,0,0,0,1
997968,953894,4,67,78,89,85,15,10,77,72,1,0,97,36,1,0,1,0,1,0,1
279083,61116,54,35,17,81,36,91,29,80,33,1,1,30,5,1,1,1,0,0,0,1
2855971,149233,92,47,70,83,87,55,34,85,9,1,1,18,70,1,0,0,0,0,0,1
4197615,37152,29,86,46,33,71,92,42,17,65,1,1,95,44,0,0,0,0,1,0,1
3074299,111379,28,14,85,70,14,49,60,34,24,1,0,28,40,0,0,1,0,0,1,0
2004673,231905,25,43,31,46,50,89,39,47,2,1,0,72,99,0,1,0,1,0,1,0
3138199,25836,82,66,42,59,69,65,92,57,33,0,1,6,4,1,1,0,0,1,0,1
809996,226439,25,95,82,73,22,73,86,17,70,0,0,57,59,0,1,0,1,1,0,1
978513,989047,36,73,39,78,24,12,41,51,27,1,1,75,66,0,1,0,0,1,1,1
3503389,191720,90,39,64,80,94,14,41,29,8,1,1,59,16,0,0,0,1,0,1,1
4554385,162403,93,85,34,10,45,72,2,36,10,1,1,50,82,1,1,1,0,0,1,1
588590,146835,52,13,68,97,92,26,89,39,92,0,1,94,64,1,1,1,0,0,1,1
1965982,860876,29,62,49,90,22,7,77,5,79,1,0,81,54,1,1,1,0,1,0,1
2978655,622397,2,80,11,84,9,69,82,78,38,0,1,91,8,1,1,1,1,1,1,1
3351882,155259,42,84,75,94,72,99,84,34,92,0,0,49,3,1,1,0,1,1,1,1
3410016,148029,6,50,84,49,76,49,20,25,12,1,1,20,41,0,1,1,0,0,0,0
2579877,402595,48,78,57,3,31,87,72,90,98,0,1,8,45,0,0,0,1,1,1,1
2589383,950463,72,57,82,40,50,66,76,29,10,0,1,33,73,1,1,0,0,1,0,1
364053,611306,40,14,62,58,40,25,52,74,34,0,1,33,95,0,0,1,1,0,1,0
4987890,652364,76,64,72,59,64,35,43,23,7,1,1,46,0,0,0,1,1,1,1,1
1636536,687465,78,87,48,80,64,20,45,54,6,0,1,23,86,0,1,0,0,1,1,1
2742637,399093,53,54,35,61,39,76,36,77,68,1,1,79,16,0,0,1,0,1,1,1
3590926,708713,68,75,53,83,17,51,37,86,69,0,0,27,93,1,0,0,1,0,0,1
3813263,875220,92,9,46,24,35,10,87,8,56,0,0,45,90,0,0,0,1,1,1,0
4358549,888302,98,41,31,86,30,7,37,61,34,0,0,50,78,1,0,0,1,0,1,1
1546208,744945,90,94,98,78,53,56,10,17,93,0,0,98,6,1,1,1,0,1,0,1
4730889,350452,26,10,94,32,62,45,92,50,10,0,0,5,96,1,0,0,1,1,0,0
1978599,449783,7,15,52,18,0,77,44,18,37,1,1,62,4,1,1,1,0,0,1,0
222431,325057,31,72,31,56,51,96,63,68,90,1,1,52,51,0,1,1,1,1,1,1
1443131,531925,83,77,61,14,99,1,43,81,84,0,0,63,97,1,0,1,1,1,0,1
847008,470994,63,18,36,40,56,63,80,32,77,0,1,51,52,0,0,0,0,0,1,1
773441,833457,9,30,95,68,8,51,61,37,48,0,1,59,2,0,0,0,0,1,1,1
4662816,767277,12,72,37,79,85,64,89,12,34,0,1,40,61,1,0,0,0,0,0,0
4570380,761547,62,99,29,59,91,10,60,48,28,1,0,10,31,1,1,1,1,0,0,0
2249949,366652,92,52,57,95,89,5,89,72,87,1,0,3,1,1,0,0,1,1,1,1
1468300,611752,34,89,31,21,73,95,11,89,99,0,0,13,79,1,0,0,1,0,1,1
2147763,295886,60,7,65,42,55,78,81,52,40,1,1,12,80,1,1,1,0,0,0,0
1829849,541119,53,23,50,31,46,75,8,0,95,0,0,14,52,0,1,0,0,1,1,0
2085077,118768,7,7,10,12,2,63,66,11,5,0,1,7,11,0,1,0,0,1,0,0
4082149,776271,28,82,58,37,1,92,73,23,9,1,1,87,4,1,1,1,1,0,0,1
250861,352236,94,47,19,25,53,54,1,0,83,1,1,10,3,1,0,0,1,0,0,0
4200737,882311,40,29,36,80,36,43,7,67,83,0,1,98,55,1,0,0,1,1,1,1
921001,879802,29,57,72,4,55,85,42,6,89,0,1,88,79,1,1,0,0,1,0,1
2191083,917969,85,85,48,48,30,13,17,91,84,0,0,22,81,1,0,0,1,0,0,1
4719216,969266,20,54,18,96,96,82,51,68,22,1,0,6,63,1,1,0,0,1,1,0
1823911,634112,75,72,54,90,95,4,38,38,45,0,0,68,44,0,0,1,1,0,0,1
1643717,93741,10,61,39,4,11,98,30,31,11,1,1,31,59,0,1,0,0,1,0,0
4609352,23830,1,47,6,70,57,24,13,48,54,0,0,91,19,1,1,0,1,1,0,0
3057733,322188,49,3,4,47,66,49,63,30,12,1,0,43,52,1,1,0,1,1,0,0
1405663,865380,40,36,41,17,25,72,96,78,73,1,1,2,72,1,0,0,0,1,0,0
233320,74202,65,7,87,94,77,70,92,2,6,1,0,93,15,1,0,0,0,1,1,1
527025,304189,97,0,47,5,11,81,43,46,11,0,1,43,98,0,0,0,0,0,0,0
564359,222394,2,91,6,65,89,1,59,14,60,0,1,68,92,0,0,1,0,0,0,0
1508507,515473,79,69,10,76,15,9,96,50,24,0,1,50,29,1,0,1,1,1,1,0
4266621,207123,50,46,72,41,52,1,98,81,1,1,1,60,19,0,1,1,0,0,1,0
1143187,898941,67,99,48,51,71,59,1,84,25,1,0,50,85,1,1,0,1,1,0,1
4193710,162699,86,74,29,10,48,44,98,73,50,1,0,32,86,0,1,0,1,0,0,1
1797690,282342,83,4,40,25,48,7,31,20,68,1,1,19,51,0,1,0,1,1,0,0
300734,860953,24,49,2,20,91,57,35,89,61,1,0,29,35,1,1,1,0,0,1,0
357702,509655,29,23,85,65,6,6,54,40,71,1,0,43,21,1,1,1,0,1,1,0
3051274,635759,81,46,39,39,14,98,86,2,72,1,1,85,0,0,1,1,0,0,0,1
1425811,820907,10,17,50,55,35,86,62,0,38,0,1,85,20,0,1,1,0,1,1,0
1347087,241824,92,83,83,50,71,71,68,20,83,1,1,28,47,0,0,1,0,0,1,1
3281091,517214,16,27,31,19,73,20,79,74,10,1,0,20,82,0,0,0,0,1,0,0
4029049,24403,25,76,47,80,14,96,39,79,63,1,0,81,71,0,0,1,0,1,1,1
2903381,8681,22,4,70,79,61,46,23,98,85,1,1,52,4,1,0,1,0,0,0,1
2068670,358699,55,29,70,56,17,0,57,20,79,1,1,10,39,1,0,1,1,0,1,0
4493122,910316,51,0,19,4,45,11,27,74,41,0,1,9,92,0,1,1,1,0,0,0
4546664,884554,47,85,88,13,60,74,61,94,9,1,0,34,81,0,1,1,0,1,1,1
4955469,644548,19,81,34,23,42,47,24,48,88,1,1,25,92,0,1,0,1,0,1,0
1132817,702652,1,45,23,67,43,93,6,64,18,1,0,43,78,1,1,0,0,0,1,0
4535702,634674,87,68,39,51,98,3,37,40,3,0,1,3,44,1,0,1,0,0,1,0
3478360,762666,30,30,76,47,65,33,70,95,82,1,0,73,30,1,0,0,0,0,0,1
3162732,403845,26,69,51,87,54,86,85,66,2,1,0,56,14,0,0,1,1,1,0,1
2380338,98246,1,90,38,46,85,31,85,95,80,0,1,38,57,0,0,0,0,0,0,1
2192825,100864,77,55,67,59,78,2,90,41,13,1,0,79,52,1,1,1,1,1,1,1
4032978,213886,3,88,60,72,38,91,96,68,9,1,0,40,44,1,1,1,1,1,0,1
4315811,275561,12,92,75,2,99,67,44,56,5,0,0,93,66,1,1,1,0,1,1,1
794604,386032,99,27,80,8,4,56,31,42,30,0,1,66,41,1,1,0,1,0,0,1
2249927,170837,34,15,64,81,56,75,31,11,30,0,0,97,96,0,1,1,1,1,0,1
3374108,865931,71,53,61,99,14,23,0,77,47,1,0,88,23,1,1,0,0,1,1,1
2931638,922340,65,52,80,82,90,32,73,63,8,1,0,35,37,0,0,1,0,0,0,1
464500,250160,5,11,1,23,15,2,44,50,75,1,1,3,50,0,1,1,0,1,0,0
2367478,192646,30,19,5,3,56,3,63,72,25,1,1,73,23,0,0,0,0,0,1,0
3176031,488761,9,81,74,8,99,29,67,59,1,1,1,12,76,0,1,1,0,0,0,0
839282,788566,20,33,42,96,81,69,92,70,3,0,0,69,90,0,0,0,1,1,0,1
3103633,819107,73,52,81,0,98,48,6,79,95,1,1,6,32,0,0,1,1,0,1,1
2140369,261681,22,63,39,34,24,29,37,27,91,0,1,27,18,0,0,0,1,1,0,0
4148242,470483,2,22,88,73,21,71,69,70,5,1,1,58,24,1,0,0,1,1,1,1
1417060,700923,31,26,38,11,30,81,52,13,29,0,1,36,69,1,1,1,1,1,1,0
1231519,540620,19,16,27,17,33,15,74,31,54,0,0,14,96,1,0,1,0,0,0,0
989352,784105,73,47,79,77,86,52,72,7,27,1,1,29,88,1,1,1,1,0,0,1
4878714,810609,28,20,62,9,15,5,29,26,60,0,1,73,86,0,1,1,0,0,1,0
1590281,921992,51,49,63,73,69,23,21,49,76,1,1,11,48,0,0,0,1,0,0,1
4141106,225326,45,39,11,17,58,91,57,58,54,1,1,80,16,0,0,0,1,1,0,1
2522466,728807,33,94,40,23,14,95,72,56,35,0,0,29,20,0,1,0,1,1,1,1
2051317,266849,83,2,28,0,81,88,54,2,73,0,0,0,42,1,1,0,0,1,0,0
2146830,324248,60,16,22,93,12,27,45,26,73,1,1,35,83,0,1,0,1,0,1,0
2814150,351479,71,60,84,78,23,20,96,93,4,1,0,87,75,1,0,1,0,1,1,1
1768560,382082,70,49,79,71,12,7,25,33,28,1,0,20,76,0,1,1,1,1,1,0
4860061,85730,69,89,50,98,64,35,63,25,99,1,1,31,81,1,0,0,1,1,1,1
2805214,403167,10,86,44,81,35,8,79,39,11,0,0,62,21,1,0,1,0,0,1,0
2429180,242474,81,5,89,15,48,39,8,85,21,1,1,81,62,1,0,0,0,0,1,1
2528599,295477,92,27,21,84,81,84,86,31,58,0,0,12,23,0,0,0,1,0,0,1
1195843,288817,88,71,9,14,47,50,14,40,38,1,1,36,32,1,0,1,1,0,0,0
4388891,905853,62,54,6,61,96,0,18,1,1,1,0,43,66,1,0,0,1,0,1,0
826045,570158,20,57,72,4,42,62,15,71,13,1,0,20,80,0,1,1,1,0,0,0
4231419,258017,2,44,88,44,5,67,24,6,9,0,1,17,95,0,1,1,0,1,0,0
4695511,656824,81,71,14,51,80,73,98,18,47,0,0,45,16,1,1,0,1,1,1,1
1624945,338245,87,18,76,70,67,25,50,32,63,0,1,46,47,0,0,0,0,1,1,1
1591538,814253,9,28,45,6,13,39,76,1,2,1,0,25,43,1,1,0,0,1,1,0
2563999,30494,26,22,89,26,29,2,45,66,71,1,1,4,24,0,0,1,1,0,0,0
920488,628765,11,31,84,88,83,8,6,91,59,0,0,4,71,1,1,0,0,1,0,0
4990691,393227,6,9,86,85,7,31,33,77,80,1,0,30,98,0,1,0,1,0,0,1
619065,734520,16,90,60,12,53,66,57,14,67,0,0,27,59,0,1,1,1,0,1,0
2984372,379842,64,48,91,16,65,3,77,20,20,0,0,76,28,1,1,1,0,1,0,0
4425889,378704,63,64,60,43,3,5,22,77,93,1,0,74,11,1,0,1,0,0,1,1
1663807,399051,25,28,50,12,73,72,22,58,18,0,1,64,99,0,1,1,1,0,1,0
3292195,285790,14,58,37,89,83,25,16,81,78,1,1,87,8,0,0,1,1,1,0,1
1816449,128777,32,44,11,72,59,1,12,38,19,1,1,12,89,1,0,1,0,1,0,0
489102,606648,61,66,87,4,52,65,26,19,57,0,1,17,85,0,0,0,0,1,0,0
1536737,304479,46,50,76,32,98,84,65,0,41,1,0,23,52,0,0,1,0,1,1,0
3260006,860783,94,94,65,3,73,85,29,72,93,0,1,28,60,1,1,1,1,1,0,1
2577074,906366,34,10,53,91,91,2,3,8,9,0,1,27,30,0,1,0,1,1,1,0
2997753,138501,64,85,38,25,14,34,93,50,22,0,0,44,47,0,0,1,0,1,0,0
1290805,309094,71,81,75,67,99,58,66,37,87,1,1,85,93,1,1,0,1,0,0,1
4643778,589942,75,98,38,15,0,37,13,92,11,0,0,83,78,1,1,0,1,0,0,1
4362065,374566,82,5,77,21,21,32,10,14,8,1,1,10,46,0,0,0,0,1,1,0
3210087,377078,24,66,29,35,90,14,39,83,78,0,0,50,32,0,0,0,0,0,0,1
460116,124975,56,61,47,57,92,74,86,40,28,1,0,58,66,1,1,1,0,0,0,1
3168462,728503,31,4,82,54,14,73,95,93,81,0,0,83,97,1,1,1,1,0,1,1
3242146,358330,62,8,30,34,73,99,2,46,19,0,1,12,63,1,1,1,1,1,0,0
2818137,371378,11,27,24,24,83,13,0,25,64,1,0,46,16,1,1,1,0,0,1,0
4414279,631614,62,82,67,71,21,65,8,53,2,0,1,87,43,1,0,1,1,0,0,1
4552099,82527,76,91,50,80,49,44,72,69,7,0,0,42,4,0,1,0,1,1,1,1
3762223,353848,91,90,12,60,47,47,75,38,38,1,0,23,93,0,1,1,0,0,0,1
1457949,953603,0,76,99,17,72,43,0,16,63,1,0,47,61,0,0,1,0,1,0,0
3171981,437601,50,37,62,57,50,36,15,69,30,0,0,62,62,1,1,1,1,0,0,1
4050241,171991,69,42,41,75,95,28,93,91,71,0,0,16,78,1,0,1,1,0,0,1
4159076,101952,7,20,53,56,16,98,71,8,78,1,0,68,38,1,0,0,1,0,0,1
3934340,852214,67,90,66,96,82,83,45,90,21,0,1,53,71,0,1,0,0,0,1,1
3521765,338260,4,61,79,86,90,84,9,98,95,1,0,93,41,0,1,0,1,0,1,1
588076,470806,88,45,89,62,50,33,32,45,4,1,0,13,91,1,0,0,1,1,1,1
3309244,881058,85,69,55,11,36,58,40,5,57,0,1,14,20,0,1,0,1,0,1,0
2398611,438603,91,37,18,10,97,42,50,67,72,1,1,72,46,1,1,0,0,1,0,1
2160826,676183,38,48,45,12,48,32,21,15,78,1,0,77,73,0,1,0,1,1,0,0
3044664,51015,22,74,14,34,58,18,15,86,62,0,0,9,27,0,1,1,1,1,0,0
2813275,107877,67,80,31,26,9,7,82,86,60,0,0,21,20,1,0,1,1,1,0,1
1578369,282483,51,38,48,88,29,30,74,28,51,0,0,94,27,1,0,1,0,0,1,1
2623970,528165,3,70,20,66,84,10,61,40,32,0,1,12,85,1,1,0,0,1,1,0
2290212,663851,46,29,64,88,20,7,52,67,21,1,1,80,18,1,1,1,1,1,1,1
4371774,398922,20,20,69,44,33,24,74,61,50,1,1,64,62,1,0,1,1,0,0,0
2441984,626781,55,0,26,73,72,19,13,39,10,1,1,13,51,0,1,0,0,0,0,0
352999,676088,65,88,22,80,97,37,58,61,57,0,1,43,37,0,1,1,1,1,1,1
4742923,929501,58,31,46,66,49,6,25,23,49,1,0,38,45,0,1,1,1,1,1,0
261367,501753,6,7,94,21,75,76,43,5,69,0,1,34,23,1,0,0,0,0,0,0
953315,720768,48,68,11,77,46,38,19,39,16,1,0,64,91,1,1,0,0,1,0,0
4800108,980601,15,29,84,90,84,73,83,69,45,0,1,26,44,1,0,0,1,1,1,1
3205334,396670,16,7,65,41,83,71,4,57,43,0,1,44,76,0,0,1,0,1,1,0
3054190,436739,83,18,4,19,5,19,64,13,56,1,0,56,8,1,1,0,1,1,0,0
1484382,650936,86,58,8,47,49,80,10,77,4,0,0,21,8,1,0,1,0,0,1,1
4053321,292307,97,54,19,17,99,10,46,44,38,1,0,33,20,0,0,1,0,0,0,0
2854837,678078,74,29,81,76,62,15,9,98,57,1,0,8,23,0,1,1,1,0,1,1
3684239,616796,33,78,62,69,11,41,60,5,8,1,0,49,94,1,0,1,0,1,1,0
1242377,744127,32,35,85,73,40,95,91,22,92,1,0,53,63,0,0,1,0,0,0,1
4777033,306763,25,54,71,92,30,89,44,61,22,0,1,57,92,0,1,1,1,0,1,1
3457181,279270,65,43,97,5,1,51,46,83,46,1,1,99,39,1,0,0,1,1,1,1
1123780,594214,62,26,72,38,15,36,33,16,35,1,1,95,73,0,1,1,1,1,0,1
3066451,45633,86,76,70,10,0,51,12,83,30,1,1,61,51,0,0,1,1,1,0,1
2668152,213726,40,77,29,24,3,8,88,69,83,0,1,37,3,1,1,1,0,1,1,0
4607871,8317,85,53,81,93,46,34,22,27,22,1,1,83,2,0,1,0,1,0,0,1
2142811,312124,57,47,90,54,64,66,35,12,55,0,1,26,12,0,0,1,1,1,1,1
498090,835547,97,29,15,83,51,94,62,28,70,1,1,63,20,0,0,0,0,1,1,1
517348,722006,78,38,84,57,46,6,75,44,45,1,0,2,7,1,1,0,1,0,0,0
1526283,834590,9,12,4,36,98,1,46,19,57,1,1,10,72,1,1,0,0,0,1,0
292324,716323,14,15,28,15,76,24,65,57,35,1,1,23,0,0,1,1,0,0,1,0
2520688,445847,41,43,46,94,49,75,83,80,67,1,0,28,13,1,1,1,0,0,0,1
2005808,709676,92,70,21,92,44,93,79,53,87,0,0,68,75,0,0,0,0,1,1,1
1520567,372508,56,26,77,69,41,93,13,98,59,0,1,96,35,0,0,0,1,0,0,1
4420459,457558,86,44,56,92,94,92,52,63,13,1,0,7,21,1,0,0,0,0,1,1
4736119,282648,16,34,82,95,83,40,65,51,24,1,0,18,35,1,0,0,1,0,0,0
4215470,728953,59,78,34,72,55,74,48,42,70,1,0,67,44,1,1,1,1,0,1,1
4854798,424876,8,27,87,36,70,51,15,86,78,0,0,98,15,1,0,0,0,0,1,1
3477419,828628,35,98,59,52,56,86,67,17,43,1,1,93,10,0,1,1,0,0,0,1
3822138,857370,72,6,69,86,32,80,42,99,45,0,0,68,66,0,0,0,1,1,0,1
2740476,931109,79,61,59,15,27,76,76,83,12,1,1,47,97,0,0,0,0,1,1,1
4429011,324532,35,50,57,17,43,96,64,53,61,1,0,39,24,1,0,1,0,0,0,1
1137841,217369,47,45,2,18,55,64,8,59,18,1,0,66,89,1,1,0,1,0,0,0
